series,date,type,value
growth_qoq,2020-04-01,e1.1.04,-5.79
growth_qoq,2020-04-01,e1.1.05,-28.659
growth_qoq,2020-04-01,e1.1.07,-69.139
growth_qoq,2020-04-01,e1.1.08,-1.302
growth_qoq,2020-04-01,e1.1.09,-80.159
growth_qoq,2020-04-01,e1.1.11,-41.995
growth_qoq,2020-04-01,e1.1.12,-6.89
growth_qoq,2020-04-01,e2,-2.579
growth_qoq,2020-04-01,e3,-20.121
growth_qoq,2020-04-01,e3.1,-20.122
growth_qoq,2020-04-01,e3.1.1,-32.101
growth_qoq,2020-04-01,e3.1.2,-3.428
growth_qoq,2020-04-01,e3.1.3,5.592
growth_qoq,2020-04-01,e3.2,-20.121
growth_qoq,2020-04-01,e3.2.1,-39.51
growth_qoq,2020-04-01,e3.2.2,-14.426
growth_qoq,2020-04-01,e5,-17.975
growth_qoq,2020-04-01,e5.1,-13.334
growth_qoq,2020-04-01,e5.2,-44.423
growth_qoq,2020-04-01,e6,-15.336
growth_qoq,2020-04-01,e6.1,-12.996
growth_qoq,2020-04-01,e6.2,-24.615
growth_qoq,2020-07-01,e0,21.65
growth_qoq,2020-07-01,e1,28.645
growth_qoq,2020-07-01,e1.1.01,15.749
growth_qoq,2020-07-01,e1.1.03,79.415
growth_qoq,2020-07-01,e1.1.04,8.843
growth_qoq,2020-07-01,e1.1.05,33.014
growth_qoq,2020-07-01,e1.1.07,203.817
growth_qoq,2020-07-01,e1.1.08,0.245
growth_qoq,2020-07-01,e1.1.09,167.194
growth_qoq,2020-07-01,e1.1.11,18.721
growth_qoq,2020-07-01,e1.1.12,25.358
growth_qoq,2020-07-01,e2,10.581
growth_qoq,2020-07-01,e3,19.924
growth_qoq,2020-07-01,e3.1,19.926
growth_qoq,2020-07-01,e3.1.1,34.341
growth_qoq,2020-07-01,e3.1.2,8.135
growth_qoq,2020-07-01,e3.1.3,-8.379
growth_qoq,2020-07-01,e3.2,19.924
growth_qoq,2020-07-01,e3.2.1,70.511
growth_qoq,2020-07-01,e3.2.2,9.42
growth_qoq,2020-07-01,e5,23.082
growth_qoq,2020-07-01,e5.1,24.853
growth_qoq,2020-07-01,e5.2,7.342
growth_qoq,2020-07-01,e6,13.931
growth_qoq,2020-07-01,e6.1,15.318
growth_qoq,2020-07-01,e6.2,7.58
growth_qoq,2020-10-01,e0,2.877
growth_qoq,2020-10-01,e1,-3.438
growth_qoq,2020-10-01,e1.1.01,-7.77
growth_qoq,2020-10-01,e1.1.03,-3.183
growth_qoq,2020-10-01,e1.1.04,-4.566
growth_qoq,2020-10-01,e1.1.05,-7.784
growth_qoq,2020-10-01,e1.1.07,-0.749
growth_qoq,2020-10-01,e1.1.08,2.779
growth_qoq,2020-10-01,e1.1.09,10.677
growth_qoq,2020-10-01,e1.1.11,7.079
growth_qoq,2020-10-01,e1.1.12,-6.186
growth_qoq,2020-10-01,e2,27.814
growth_qoq,2020-10-01,e3,-4.214
growth_qoq,2020-10-01,e3.1,-4.215
growth_qoq,2020-10-01,e3.1.1,-4.611
growth_qoq,2020-10-01,e3.1.2,-4.562
growth_qoq,2020-10-01,e3.1.3,0.113
growth_qoq,2020-10-01,e3.2,-4.214
growth_qoq,2020-10-01,e3.2.1,37.905
growth_qoq,2020-10-01,e3.2.2,-17.842
growth_qoq,2020-10-01,e5,5.196
growth_qoq,2020-10-01,e5.1,5.278
growth_qoq,2020-10-01,e5.2,4.348
growth_qoq,2020-10-01,e6,6.353
growth_qoq,2020-10-01,e6.1,6.823
growth_qoq,2020-10-01,e6.2,4.049
growth_qoq,2021-01-01,e0,-2.132
growth_qoq,2021-01-01,e1,3.023
growth_qoq,2021-01-01,e1.1.01,4.932
growth_qoq,2021-01-01,e1.1.03,-10.575
growth_qoq,2021-01-01,e1.1.04,6.409
growth_qoq,2021-01-01,e1.1.05,9.84
growth_qoq,2021-01-01,e1.1.07,4.48
growth_qoq,2021-01-01,e1.1.08,5.776
growth_qoq,2021-01-01,e1.1.09,-13.584
growth_qoq,2021-01-01,e1.1.11,-2.02
growth_qoq,2021-01-01,e1.1.12,1.571
growth_qoq,2021-01-01,e2,-22.417
growth_qoq,2021-01-01,e3,6.208
growth_qoq,2021-01-01,e3.1,6.208
growth_qoq,2021-01-01,e3.1.1,3.547
growth_qoq,2021-01-01,e3.1.2,12.739
growth_qoq,2021-01-01,e3.1.3,-2.01
growth_qoq,2021-01-01,e3.2,6.208
growth_qoq,2021-01-01,e3.2.1,-42.255
growth_qoq,2021-01-01,e3.2.2,32.529
growth_qoq,2021-01-01,e5,3.308
growth_qoq,2021-01-01,e5.1,3.646
growth_qoq,2021-01-01,e5.2,-0.211
growth_qoq,2021-01-01,e6,6.995
growth_qoq,2021-01-01,e6.1,7.868
growth_qoq,2021-01-01,e6.2,2.6
growth_qoq,2021-04-01,e0,0.851
growth_qoq,2021-04-01,e1,-10.658
growth_qoq,2021-04-01,e1.1.01,-4.012
growth_qoq,2021-04-01,e1.1.03,-16.767
growth_qoq,2021-04-01,e1.1.04,-3.357
growth_qoq,2021-04-01,e1.1.05,-8.809
growth_qoq,2021-04-01,e1.1.07,-49.98
growth_qoq,2021-04-01,e1.1.08,2.688
growth_qoq,2021-04-01,e1.1.09,-45.482
growth_qoq,2021-04-01,e1.1.11,-11.93
growth_qoq,2021-04-01,e1.1.12,-0.993
growth_qoq,2021-04-01,e2,1.894
growth_qoq,2021-04-01,e3,-2.603
growth_qoq,2021-04-01,e3.1,-2.602
growth_qoq,2021-04-01,e3.1.1,-7.96
growth_qoq,2021-04-01,e3.1.2,1.066
growth_qoq,2021-04-01,e3.1.3,19.137
growth_qoq,2021-04-01,e3.2,-2.603
growth_qoq,2021-04-01,e3.2.1,-15.74
growth_qoq,2021-04-01,e3.2.2,0.506
growth_qoq,2021-04-01,e5,7.527
growth_qoq,2021-04-01,e5.1,7.874
growth_qoq,2021-04-01,e5.2,3.772
growth_qoq,2021-04-01,e6,6.895
growth_qoq,2021-04-01,e6.1,7.575
growth_qoq,2021-04-01,e6.2,3.301
growth_qoq,2021-07-01,e0,1.084
growth_qoq,2021-07-01,e1,10.563
growth_qoq,2021-07-01,e1.1.01,15.523
growth_qoq,2021-07-01,e1.1.03,27.266
growth_qoq,2021-07-01,e1.1.04,6.665
growth_qoq,2021-07-01,e1.1.05,3.467
growth_qoq,2021-07-01,e1.1.07,38.805
growth_qoq,2021-07-01,e1.1.08,0.096
growth_qoq,2021-07-01,e1.1.09,81.931
growth_qoq,2021-07-01,e1.1.11,-3.315
growth_qoq,2021-07-01,e1.1.12,2.063
growth_qoq,2021-07-01,e2,1.002
growth_qoq,2021-07-01,e3,-9.473
growth_qoq,2021-07-01,e3.1,-9.473
growth_qoq,2021-07-01,e3.1.1,-16.164
growth_qoq,2021-07-01,e3.1.2,-0.87
growth_qoq,2021-07-01,e3.1.3,-6.034
growth_qoq,2021-07-01,e3.2,-9.472
growth_qoq,2021-07-01,e3.2.1,6.652
growth_qoq,2021-07-01,e3.2.2,-12.671
growth_qoq,2021-07-01,e5,3.8
growth_qoq,2021-07-01,e5.1,4.117
growth_qoq,2021-07-01,e5.2,0.227
growth_qoq,2021-07-01,e6,3.485
growth_qoq,2021-07-01,e6.1,2.75
growth_qoq,2021-07-01,e6.2,7.537
growth_qoq,2021-10-01,e0,12.162
growth_qoq,2021-10-01,e1,4.592
growth_qoq,2021-10-01,e1.1.01,-7.285
growth_qoq,2021-10-01,e1.1.03,3.457
growth_qoq,2021-10-01,e1.1.04,-3.381
growth_qoq,2021-10-01,e1.1.05,0.186
growth_qoq,2021-10-01,e1.1.07,55.324
growth_qoq,2021-10-01,e1.1.08,2.291
growth_qoq,2021-10-01,e1.1.09,21.293
growth_qoq,2021-10-01,e1.1.11,25.51
growth_qoq,2021-10-01,e1.1.12,-0.54
growth_qoq,2021-10-01,e2,32.565
growth_qoq,2021-10-01,e3,6.674
growth_qoq,2021-10-01,e3.1,6.672
growth_qoq,2021-10-01,e3.1.1,8.581
growth_qoq,2021-10-01,e3.1.2,8.163
growth_qoq,2021-10-01,e3.1.3,-9.09
growth_qoq,2021-10-01,e3.2,6.674
growth_qoq,2021-10-01,e3.2.1,91.501
growth_qoq,2021-10-01,e3.2.2,-13.879
growth_qoq,2021-10-01,e5,12.072
growth_qoq,2021-10-01,e5.1,12.175
growth_qoq,2021-10-01,e5.2,10.87
growth_qoq,2021-10-01,e6,9.197
growth_qoq,2021-10-01,e6.1,9.846
growth_qoq,2021-10-01,e6.2,5.779
growth_qoq,2022-01-01,e0,-0.486
growth_qoq,2022-01-01,e1,4.182
growth_qoq,2022-01-01,e1.1.01,4.626
growth_qoq,2022-01-01,e1.1.03,-7.382
growth_qoq,2022-01-01,e1.1.04,5.323
growth_qoq,2022-01-01,e1.1.05,12.887
growth_qoq,2022-01-01,e1.1.07,3.871
growth_qoq,2022-01-01,e1.1.08,6.162
growth_qoq,2022-01-01,e1.1.09,-10.997
growth_qoq,2022-01-01,e1.1.11,6.2
growth_qoq,2022-01-01,e1.1.12,3.511
growth_qoq,2022-01-01,e2,-21.077
growth_qoq,2022-01-01,e3,9.171
growth_qoq,2022-01-01,e3.1,9.17
growth_qoq,2022-01-01,e3.1.1,13.25
growth_qoq,2022-01-01,e3.1.2,6.582
growth_qoq,2022-01-01,e3.1.3,-2.338
growth_qoq,2022-01-01,e3.2,9.168
growth_qoq,2022-01-01,e3.2.1,-41.008
growth_qoq,2022-01-01,e3.2.2,36.201
growth_qoq,2022-01-01,e5,-0.947
growth_qoq,2022-01-01,e5.1,-1.382
growth_qoq,2022-01-01,e5.2,4.204
growth_qoq,2022-01-01,e6,3.515
growth_qoq,2022-01-01,e6.1,3.686
growth_qoq,2022-01-01,e6.2,2.578
growth_qoq,2022-04-01,e0,5.34
growth_qoq,2022-04-01,e1,0.602
growth_qoq,2022-04-01,e1.1.01,3.988
growth_qoq,2022-04-01,e1.1.03,0.087
growth_qoq,2022-04-01,e1.1.04,2.395
growth_qoq,2022-04-01,e1.1.05,2.93
growth_qoq,2022-04-01,e1.1.07,-11.852
growth_qoq,2022-04-01,e1.1.08,1.652
growth_qoq,2022-04-01,e1.1.09,-9.298
growth_qoq,2022-04-01,e1.1.11,14.095
growth_qoq,2022-04-01,e1.1.12,-3.009
growth_qoq,2022-04-01,e2,-1.711
growth_qoq,2022-04-01,e3,2.719
growth_qoq,2022-04-01,e3.1,2.721
growth_qoq,2022-04-01,e3.1.1,3.648
growth_qoq,2022-04-01,e3.1.2,-2.081
growth_qoq,2022-04-01,e3.1.3,22.325
growth_qoq,2022-04-01,e3.2,2.721
growth_qoq,2022-04-01,e3.2.1,-12.325
growth_qoq,2022-04-01,e3.2.2,6.231
growth_qoq,2022-04-01,e5,12.087
growth_qoq,2022-04-01,e5.1,10.579
growth_qoq,2022-04-01,e5.2,28.979
growth_qoq,2022-04-01,e6,13.951
growth_qoq,2022-04-01,e6.1,14.528
growth_qoq,2022-04-01,e6.2,10.762
growth_qoq,2022-07-01,e0,2.976
growth_qoq,2022-07-01,e1,9.607
growth_qoq,2022-07-01,e1.1.01,13.201
growth_qoq,2022-07-01,e1.1.03,31.533
growth_qoq,2022-07-01,e1.1.04,6.697
growth_qoq,2022-07-01,e1.1.05,4.326
growth_qoq,2022-07-01,e1.1.07,14.702
growth_qoq,2022-07-01,e1.1.08,0.24
growth_qoq,2022-07-01,e1.1.09,84.731
growth_qoq,2022-07-01,e1.1.11,0.739
growth_qoq,2022-07-01,e1.1.12,0.425
growth_qoq,2022-07-01,e2,5.221
growth_qoq,2022-07-01,e3,-2.956
growth_qoq,2022-07-01,e3.1,-2.955
growth_qoq,2022-07-01,e3.1.1,-5.923
growth_qoq,2022-07-01,e3.1.2,0.479
growth_qoq,2022-07-01,e3.1.3,-0.445
growth_qoq,2022-07-01,e3.2,-2.955
growth_qoq,2022-07-01,e3.2.1,16.953
growth_qoq,2022-07-01,e3.2.2,-6.789
growth_qoq,2022-07-01,e5,8.146
growth_qoq,2022-07-01,e5.1,6.375
growth_qoq,2022-07-01,e5.2,25.146
growth_qoq,2022-07-01,e6,4.597
growth_qoq,2022-07-01,e6.1,3.62
growth_qoq,2022-07-01,e6.2,10.186
growth_qoq,2022-10-01,e0,2.166
growth_qoq,2022-10-01,e1,-2.536
growth_qoq,2022-10-01,e1.1.01,-8.424
growth_qoq,2022-10-01,e1.1.03,-1.618
growth_qoq,2022-10-01,e1.1.04,-3.318
growth_qoq,2022-10-01,e1.1.05,-11.689
growth_qoq,2022-10-01,e1.1.07,10.162
growth_qoq,2022-10-01,e1.1.08,-0.433
growth_qoq,2022-10-01,e1.1.09,-1.589
growth_qoq,2022-10-01,e1.1.11,1.635
growth_qoq,2022-10-01,e1.1.12,-1.889
growth_qoq,2022-10-01,e2,29.134
growth_qoq,2022-10-01,e3,2.257
growth_qoq,2022-10-01,e3.1,2.256
growth_qoq,2022-10-01,e3.1.1,1.889
growth_qoq,2022-10-01,e3.1.2,6.023
growth_qoq,2022-10-01,e3.1.3,-12.203
growth_qoq,2022-10-01,e3.2,2.256
growth_qoq,2022-10-01,e3.2.1,79.118
growth_qoq,2022-10-01,e3.2.2,-16.317
growth_qoq,2022-10-01,e5,-2.206
growth_qoq,2022-10-01,e5.1,-3.507
growth_qoq,2022-10-01,e5.2,8.413
growth_qoq,2022-10-01,e6,-5.25
growth_qoq,2022-10-01,e6.1,-7.813
growth_qoq,2022-10-01,e6.2,8.526
growth_qoq,2023-01-01,e0,-5.307
growth_qoq,2023-01-01,e1,1.354
growth_qoq,2023-01-01,e1.1.01,2.637
growth_qoq,2023-01-01,e1.1.03,-10.83
growth_qoq,2023-01-01,e1.1.04,4.765
growth_qoq,2023-01-01,e1.1.05,12.455
growth_qoq,2023-01-01,e1.1.07,2.835
growth_qoq,2023-01-01,e1.1.08,4.491
growth_qoq,2023-01-01,e1.1.09,-35.072
growth_qoq,2023-01-01,e1.1.11,-0.141
growth_qoq,2023-01-01,e1.1.12,3.561
growth_qoq,2023-01-01,e2,-25.385
growth_qoq,2023-01-01,e3,4.853
growth_qoq,2023-01-01,e3.1,4.853
growth_qoq,2023-01-01,e3.1.1,10.121
growth_qoq,2023-01-01,e3.1.2,0.317
growth_qoq,2023-01-01,e3.1.3,-5.04
growth_qoq,2023-01-01,e3.2,4.853
growth_qoq,2023-01-01,e3.2.1,-41.302
growth_qoq,2023-01-01,e3.2.2,28.726
growth_qoq,2023-01-01,e5,-15.829
growth_qoq,2023-01-01,e5.1,-17.235
growth_qoq,2023-01-01,e5.2,-5.622
growth_qoq,2023-01-01,e6,-12.946
growth_qoq,2023-01-01,e6.1,-14.99
growth_qoq,2023-01-01,e6.2,-3.608
growth_qoq,2023-04-01,e0,-0.823
growth_qoq,2023-04-01,e1,-2.305
growth_qoq,2023-04-01,e1.1.01,0.689
growth_qoq,2023-04-01,e1.1.03,-6.112
growth_qoq,2023-04-01,e1.1.04,0.082
growth_qoq,2023-04-01,e1.1.05,0.362
growth_qoq,2023-04-01,e1.1.07,-16.303
growth_qoq,2023-04-01,e1.1.08,0.2
growth_qoq,2023-04-01,e1.1.09,-10.833
growth_qoq,2023-04-01,e1.1.11,9.793
growth_qoq,2023-04-01,e1.1.12,-4.885
growth_qoq,2023-04-01,e2,3.137
growth_qoq,2023-04-01,e3,3.504
growth_qoq,2023-04-01,e3.1,3.504
growth_qoq,2023-04-01,e3.1.1,2.837
growth_qoq,2023-04-01,e3.1.2,-0.878
growth_qoq,2023-04-01,e3.1.3,32.959
growth_qoq,2023-04-01,e3.2,3.504
growth_qoq,2023-04-01,e3.2.1,-10.305
growth_qoq,2023-04-01,e3.2.2,6.761
growth_qoq,2023-04-01,e5,-0.609
growth_qoq,2023-04-01,e5.1,-3.144
growth_qoq,2023-04-01,e5.2,15.544
growth_qoq,2023-04-01,e6,3.545
growth_qoq,2023-04-01,e6.1,2.267
growth_qoq,2023-04-01,e6.2,8.694
growth_qoq,2023-07-01,e0,5.34
growth_qoq,2023-07-01,e1,9.857
growth_qoq,2023-07-01,e1.1.01,13.952
growth_qoq,2023-07-01,e1.1.03,27.386
growth_qoq,2023-07-01,e1.1.04,6.565
growth_qoq,2023-07-01,e1.1.05,4.66
growth_qoq,2023-07-01,e1.1.07,16.907
growth_qoq,2023-07-01,e1.1.08,0.074
growth_qoq,2023-07-01,e1.1.09,84.514
growth_qoq,2023-07-01,e1.1.11,1.766
growth_qoq,2023-07-01,e1.1.12,-1.321
growth_qoq,2023-07-01,e2,7.082
growth_qoq,2023-07-01,e3,-3.657
growth_qoq,2023-07-01,e3.1,-3.657
growth_qoq,2023-07-01,e3.1.1,-5.501
growth_qoq,2023-07-01,e3.1.2,0.091
growth_qoq,2023-07-01,e3.1.3,-8.628
growth_qoq,2023-07-01,e3.2,-3.657
growth_qoq,2023-07-01,e3.2.1,16.243
growth_qoq,2023-07-01,e3.2.2,-7.6
growth_qoq,2023-07-01,e5,3.138
growth_qoq,2023-07-01,e5.1,2.534
growth_qoq,2023-07-01,e5.2,6.369
growth_qoq,2023-07-01,e6,1.348
growth_qoq,2023-07-01,e6.1,0.926
growth_qoq,2023-07-01,e6.2,2.945
growth_qoq,2023-10-01,e0,2.928
growth_qoq,2023-10-01,e1,-2.432
growth_qoq,2023-10-01,e1.1.01,-8.603
growth_qoq,2023-10-01,e1.1.03,-3.704
growth_qoq,2023-10-01,e1.1.04,-3.976
growth_qoq,2023-10-01,e1.1.05,-9.002
growth_qoq,2023-10-01,e1.1.07,9.774
growth_qoq,2023-10-01,e1.1.08,-0.878
growth_qoq,2023-10-01,e1.1.09,2.708
growth_qoq,2023-10-01,e1.1.11,0.981
growth_qoq,2023-10-01,e1.1.12,-1.161
growth_qoq,2023-10-01,e2,30.499
growth_qoq,2023-10-01,e3,3.234
growth_qoq,2023-10-01,e3.1,3.234
growth_qoq,2023-10-01,e3.1.1,-0.038
growth_qoq,2023-10-01,e3.1.2,10.745
growth_qoq,2023-10-01,e3.1.3,-11.51
growth_qoq,2023-10-01,e3.2,3.234
growth_qoq,2023-10-01,e3.2.1,83.788
growth_qoq,2023-10-01,e3.2.2,-16.847
growth_qoq,2023-10-01,e5,6.096
growth_qoq,2023-10-01,e5.1,5.577
growth_qoq,2023-10-01,e5.2,8.767
growth_qoq,2023-10-01,e6,6.464
growth_qoq,2023-10-01,e6.1,7.623
growth_qoq,2023-10-01,e6.2,2.155
growth_qoq,2024-01-01,e0,-2.466
growth_qoq,2024-01-01,e1,1.01
growth_qoq,2024-01-01,e1.1.01,-0.078
growth_qoq,2024-01-01,e1.1.03,-8.464
growth_qoq,2024-01-01,e1.1.04,7.924
growth_qoq,2024-01-01,e1.1.05,14.69
growth_qoq,2024-01-01,e1.1.07,0.522
growth_qoq,2024-01-01,e1.1.08,4.58
growth_qoq,2024-01-01,e1.1.09,-35.591
growth_qoq,2024-01-01,e1.1.11,-0.528
growth_qoq,2024-01-01,e1.1.12,4.536
growth_qoq,2024-01-01,e2,-24.3
growth_qoq,2024-01-01,e3,7.354
growth_qoq,2024-01-01,e3.1,7.354
growth_qoq,2024-01-01,e3.1.1,15.151
growth_qoq,2024-01-01,e3.1.2,-0.077
growth_qoq,2024-01-01,e3.1.3,-2.758
growth_qoq,2024-01-01,e3.2,7.354
growth_qoq,2024-01-01,e3.2.1,-41.254
growth_qoq,2024-01-01,e3.2.2,34.136
growth_qoq,2024-01-01,e5,-0.948
growth_qoq,2024-01-01,e5.1,-1.334
growth_qoq,2024-01-01,e5.2,0.982
growth_qoq,2024-01-01,e6,-1.443
growth_qoq,2024-01-01,e6.1,-1.987
growth_qoq,2024-01-01,e6.2,0.685
growth_qoq,2024-04-01,e0,1.618
growth_qoq,2024-04-01,e1,-1.063
growth_qoq,2024-04-01,e1.1.01,3.619
growth_qoq,2024-04-01,e1.1.03,-1.878
growth_qoq,2024-04-01,e1.1.04,-3.001
growth_qoq,2024-04-01,e1.1.05,-0.263
growth_qoq,2024-04-01,e1.1.07,-14.495
growth_qoq,2024-04-01,e1.1.08,0.1
growth_qoq,2024-04-01,e1.1.09,-11.563
growth_qoq,2024-04-01,e1.1.11,10.002
growth_qoq,2024-04-01,e1.1.12,-0.944
growth_qoq,2024-04-01,e2,-0.337
growth_qoq,2024-04-01,e3,5.819
growth_qoq,2024-04-01,e3.1,5.819
growth_qoq,2024-04-01,e3.1.1,4.416
growth_qoq,2024-04-01,e3.1.2,3.241
growth_qoq,2024-04-01,e3.1.3,32.135
growth_qoq,2024-04-01,e3.2,5.819
growth_qoq,2024-04-01,e3.2.1,-11.657
growth_qoq,2024-04-01,e3.2.2,10.035
growth_qoq,2024-04-01,e5,2.72
growth_qoq,2024-04-01,e5.1,2.159
growth_qoq,2024-04-01,e5.2,5.458
growth_qoq,2024-04-01,e6,4.61
growth_qoq,2024-04-01,e6.1,5.538
growth_qoq,2024-04-01,e6.2,1.07
growth_qoq,2024-07-01,e0,3.84
growth_qoq,2024-07-01,e1,9.192
growth_qoq,2024-07-01,e1.1.01,9.842
growth_qoq,2024-07-01,e1.1.03,25.976
growth_qoq,2024-07-01,e1.1.04,8.078
growth_qoq,2024-07-01,e1.1.05,2.037
growth_qoq,2024-07-01,e1.1.07,22.218
growth_qoq,2024-07-01,e1.1.08,0.857
growth_qoq,2024-07-01,e1.1.09,84.205
growth_qoq,2024-07-01,e1.1.11,5.07
growth_qoq,2024-07-01,e1.1.12,-6.598
growth_qoq,2024-07-01,e2,8.52
growth_qoq,2024-07-01,e3,-0.387
growth_qoq,2024-07-01,e3.1,-0.387
growth_qoq,2024-07-01,e3.1.1,-0.552
growth_qoq,2024-07-01,e3.1.2,0.465
growth_qoq,2024-07-01,e3.1.3,-3.243
growth_qoq,2024-07-01,e3.2,-0.387
growth_qoq,2024-07-01,e3.2.1,21.842
growth_qoq,2024-07-01,e3.2.2,-4.693
growth_qoq,2024-07-01,e5,4.913
growth_qoq,2024-07-01,e5.1,4.132
growth_qoq,2024-07-01,e5.2,8.604
growth_qoq,2024-07-01,e6,4.619
growth_qoq,2024-07-01,e6.1,5.1
growth_qoq,2024-07-01,e6.2,2.707
